,asOfDate.value,position.id,account.id,position.constituent.holding.underlyingAsset.description,position.constituent.holding.quantity.number,position.scheduledDate.adjustedDate,position.scheduledDate.type.scheduledDateTypeScheme,position.valuation.quote,position.assetClassTaxonmony.assetClassNameAtLevel1,position.assetClassTaxonmony.assetClassNameAtLevel2,position.assetClassTaxonmony.assetClassNameAtLevel3,position.constituent.holding.underlyingAsset.commitmentAmount,position.constituent.holding.underlyingAsset.outstandingCommitmentAmount,position.constituent.holding.underlyingAsset.contributionAmount,position.constituent.holding.underlyingAsset.capitalContributionFundExpense,position.constituent.holding.underlyingAsset.distributionAmount,position.constituent.holding.underlyingAsset.recallableDistribution,position.constituent.tradeReference.partyTradeIdentifier,position.constituent.holding.underlyingAsset.maturity,position.constituent.tradeReference.partyTradeIdentifier.id,position.constituent.holding.underlyingAsset.instrumentId.financialInstrument.value,position.constituent.holding.underlyingAsset.instrumentId.financialInstrument.instrumentIdScheme,position.constituent.holding.underlyingAsset.instrumentId.ticker.value,position.constituent.holding.underlyingAsset.instrumentId.ticker.instrumentIdScheme,party.banker.partyName.value,party.banker.groupType.value,party.banker.id,party.ic.partyName.value,party.ic.groupType.value,party.ic.id,party.relationship.partyName.value,party.relationship.groupType.value,party.relationship.id,party.eg.partyName.value,party.eg.groupType.value,party.eg.id,party.pp.partyName.value,party.pp.groupType.value,party.pp.id,party.client.partyName.value,party.client.groupType.value,party.client.id
304,"Aug 12, 2020 12:00:00 AM",Equity Option null,8578631417879fb8e48ab478a9f08b76,,,"Jul 23, 2020 12:00:00 AM",Book date,"[{'value': -4145.6672, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': -4145.6672, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Equity Options,Equity Option,,,,,,,,,ES20072402,,,,,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0005,Entitlement Group/ EG,SR250594544-0005,SISI,Product Processor/ PP,SISI,SR250594544,Client,6be42c3b9d6e7379fe09eaeb7910020b
305,"Aug 12, 2020 12:00:00 AM",Equity Option null,8578631417879fb8e48ab478a9f08b76,,,"Jul 23, 2020 12:00:00 AM",Book date,"[{'value': -1700.5052, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': -1700.5052, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Equity Options,Equity Option,,,,,,,,,ES20072403,,,,,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0005,Entitlement Group/ EG,SR250594544-0005,SISI,Product Processor/ PP,SISI,SR250594544,Client,6be42c3b9d6e7379fe09eaeb7910020b
306,"Aug 12, 2020 12:00:00 AM",Equity Option null,8578631417879fb8e48ab478a9f08b76,,,"Jul 24, 2020 12:00:00 AM",Book date,"[{'value': -4376.2606, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': -4376.2606, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Equity Options,Equity Option,,,,,,,,,ES20072404,,,,,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0005,Entitlement Group/ EG,SR250594544-0005,SISI,Product Processor/ PP,SISI,SR250594544,Client,6be42c3b9d6e7379fe09eaeb7910020b
307,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust CAPITALAND MALL Ticker/ISIN : C38U/SG1M51904654,6aa387c587079dca418d753d40f7f27d,CapitaLand Mall Trust,55000.0,"May 19, 2020 12:00:00 AM",Last movement date,"[{'value': 103950.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 75679.8077973135, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1.8346, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 1.89, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,341673128653,Financial Instrument Id,CT SP Equity,Ticker,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0006,Entitlement Group/ EG,SR250594544-0006,SISI,Product Processor/ PP,SISI,SR250594544,Client,dda966b58a9b2656679ec8f35b5c8e06
308,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust ASCENDAS REAL ES Ticker/ISIN : A17U/SG1M77906915,6aa387c587079dca418d753d40f7f27d,Ascendas Real Estate Investment Trust,34000.0,"May 19, 2020 12:00:00 AM",Last movement date,"[{'value': 115940.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 84409.0131411306, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 3.0077, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 3.41, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,363140527647,Financial Instrument Id,AREIT SP Equity,Ticker,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0006,Entitlement Group/ EG,SR250594544-0006,SISI,Product Processor/ PP,SISI,SR250594544,Client,dda966b58a9b2656679ec8f35b5c8e06
309,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust MAPLETREE LOGIST Ticker/ISIN : M44U/SG1S03926213,6aa387c587079dca418d753d40f7f27d,Mapletree Logistics Trust,102000.0,"Jun 4, 2020 12:00:00 AM",Last movement date,"[{'value': 214200.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 155946.270612646, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1.965, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 2.1, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,440839541453,Financial Instrument Id,MLT SP Equity,Ticker,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0006,Entitlement Group/ EG,SR250594544-0006,SISI,Product Processor/ PP,SISI,SR250594544,Client,dda966b58a9b2656679ec8f35b5c8e06
310,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust MAPLETREE INDUST Ticker/ISIN : ME8U/SG2C32962814,6aa387c587079dca418d753d40f7f27d,Mapletree Industrial Trust,162300.0,"Jul 8, 2020 12:00:00 AM",Last movement date,"[{'value': 503130.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 366299.006224746, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 2.706, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 3.1, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,630357139186,Financial Instrument Id,MINT SP Equity,Ticker,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0006,Entitlement Group/ EG,SR250594544-0006,SISI,Product Processor/ PP,SISI,SR250594544,Client,dda966b58a9b2656679ec8f35b5c8e06
311,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust KEPPEL DC REIT Ticker/ISIN : AJBU/SG1AF6000009,6aa387c587079dca418d753d40f7f27d,Keppel DC REIT,86100.0,"Sep 19, 2019 12:00:00 AM",Last movement date,"[{'value': 254856.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 185545.4843289286, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1.345, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 2.96, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,782540110313,Financial Instrument Id,KDCREIT SP Equity,Ticker,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0006,Entitlement Group/ EG,SR250594544-0006,SISI,Product Processor/ PP,SISI,SR250594544,Client,dda966b58a9b2656679ec8f35b5c8e06
312,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust FRASERS LOGISTIC Ticker/ISIN : BUOU/SG1CI9000006,6aa387c587079dca418d753d40f7f27d,Frasers Logistics & Commercial Trust,202730.0,"Aug 2, 2019 12:00:00 AM",Last movement date,"[{'value': 257467.1, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 187446.4708237778, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1.08, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 1.27, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,837456470452,Financial Instrument Id,FLT SP Equity,Ticker,MR-AP Spore India Team 1,Banker,cb3124fda0b85cc23e0e5a4f244fcc3b,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,Investment Counsellor/ IC,b61f7ecd839b9f4506423f6e3ea5b28254f19c1f8a92ac6199835440f45336a8,SR250594544,Relationship,SR250594544,SR250594544-0006,Entitlement Group/ EG,SR250594544-0006,SISI,Product Processor/ PP,SISI,SR250594544,Client,dda966b58a9b2656679ec8f35b5c8e06
313,"Aug 12, 2020 12:00:00 AM",Common Stock BOEING CO Ticker/ISIN : BA/US0970231058,6b49aadd141eb49381ee200b0d7a354e,BOEING CO,138.0,"Mar 12, 2020 12:00:00 AM",Last movement date,"[{'value': 24857.94, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 24857.94, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 327.62, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 180.13, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673121674,Financial Instrument Id,BA UN Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
314,"Aug 12, 2020 12:00:00 AM",Common Stock BP PLC Ticker/ISIN : BP./GB0007980591,6b49aadd141eb49381ee200b0d7a354e,BP PLC,20000.0,"Feb 15, 2020 12:00:00 AM",Last movement date,"[{'value': 61510.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'GBP'}}, {'value': 80350.4966257017, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 4.625, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'GBP'}}, {'value': 3.0755, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'GBP'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673122533,Financial Instrument Id,BP/ LN Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
315,"Aug 12, 2020 12:00:00 AM",Common Stock DBS GROUP HOLDIN Ticker/ISIN : D05/SG1L01001701,6b49aadd141eb49381ee200b0d7a354e,DBS Group Holdings Ltd,5650.0,"Apr 3, 2020 12:00:00 AM",Last movement date,"[{'value': 118706.5, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 86423.1371264242, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 15.9697, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 21.01, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673160425,Financial Instrument Id,DBS SP Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
316,"Aug 12, 2020 12:00:00 AM",Common Stock GENERAL ELECTRIC Ticker/ISIN : GE/US3696041033,6b49aadd141eb49381ee200b0d7a354e,GENERAL ELECTRIC CO,20000.0,"Oct 8, 2019 12:00:00 AM",Last movement date,"[{'value': 134600.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 134600.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 12.3532, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 6.73, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673198264,Financial Instrument Id,GE UN Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
317,"Aug 12, 2020 12:00:00 AM",Common Stock SEMBCORP INDUSTR Ticker/ISIN : U96/SG1R50925390,6b49aadd141eb49381ee200b0d7a354e,SEMBCORP INDUSTRIES LTD,50000.0,"Oct 1, 2019 12:00:00 AM",Last movement date,"[{'value': 95500.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 69527.8657493357, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 3.0141, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 1.91, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673343166,Financial Instrument Id,SCI SP Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
318,"Aug 12, 2020 12:00:00 AM",Common Stock SEMBCORP MARINE Ticker/ISIN : S51/SG1H97877952,6b49aadd141eb49381ee200b0d7a354e,SEMBCORP MARINE LTD,100000.0,"Oct 1, 2019 12:00:00 AM",Last movement date,"[{'value': 35000.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 25481.4167667722, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1.7187, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 0.35, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673343323,Financial Instrument Id,SMM SP Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
319,"Aug 12, 2020 12:00:00 AM",Common Stock TOTAL SE Ticker/ISIN : FP/FR0000120271,6b49aadd141eb49381ee200b0d7a354e,TOTAL SE,5000.0,"Feb 15, 2020 12:00:00 AM",Last movement date,"[{'value': 170950.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'EUR'}}, {'value': 201037.100480202, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 48.1632, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'EUR'}}, {'value': 34.19, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'EUR'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673385526,Financial Instrument Id,FP FP Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
320,"Aug 12, 2020 12:00:00 AM",Common Stock UOL GROUP LTD Ticker/ISIN : U14/SG1S83002349,6b49aadd141eb49381ee200b0d7a354e,UOL Group Ltd,30000.0,"Mar 25, 2019 12:00:00 AM",Last movement date,"[{'value': 197700.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 143933.6027083105, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 7.4077, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 6.59, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673401866,Financial Instrument Id,UOL SP Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
321,"Aug 12, 2020 12:00:00 AM",Common Stock STARBUCKS CORP Ticker/ISIN : SBUX/US8552441094,6b49aadd141eb49381ee200b0d7a354e,STARBUCKS CORP,2000.0,"Nov 28, 2019 12:00:00 AM",Last movement date,"[{'value': 157740.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 157740.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 84.3645, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 78.87, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,349140546700,Financial Instrument Id,SBUX UW Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
322,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust MAPLETREE LOGIST Ticker/ISIN : M44U/SG1S03926213,6b49aadd141eb49381ee200b0d7a354e,Mapletree Logistics Trust,100000.0,"Jan 13, 2020 12:00:00 AM",Last movement date,"[{'value': 210000.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 152888.5006006333, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1.6373, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 2.1, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,440839541453,Financial Instrument Id,MLT SP Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
323,"Aug 12, 2020 12:00:00 AM",Common Stock REPSOL SA Ticker/ISIN : REP/ES0173516115,6b49aadd141eb49381ee200b0d7a354e,Repsol SA,10000.0,"Feb 15, 2020 12:00:00 AM",Last movement date,"[{'value': 71240.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'EUR'}}, {'value': 83778.1985271108, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 12.6411, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'EUR'}}, {'value': 7.124, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'EUR'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,457645976344,Financial Instrument Id,REP SQ Equity,Ticker,MR-AP Spore Marketing Team 2,Banker,90121251a1060174c85cc7564aa26675,b7447d86049b0e266dce32b79f657058,Investment Counsellor/ IC,b7447d86049b0e266dce32b79f657058,SR250824955,Relationship,SR250824955,SR250824955-0001,Entitlement Group/ EG,SR250824955-0001,SISI,Product Processor/ PP,SISI,SR250824955,Client,ab0d9b58499dc5d984931f2f7041ab7c
